"subject","stimuli","item","list","speaker_group","response_identification","response_certainty","correct","listener_group","geq_ger_each","geq_viet_each","MISS_hybr_mean","MISS_alt_mean"
"13439105","29_G_Male_A.mp3",29,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","55_VG_Male_C.mp3",55,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13439105","22_G_Fem_B.mp3",22,"list_12","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13439105","35_VG_Fem_A.mp3",35,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13439105","53_VG_Fem_A.mp3",53,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13439105","52_VG_Fem_B.mp3",52,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13439105","31_VG_Fem_C.mp3",31,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13439105","38_VG_Male_C.mp3",38,"list_12","bicultural viet-german","vietdeutsch",1,1,"monocultural german",3,0,0,0
"13439105","42_G_Fem_C.mp3",42,"list_12","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13439595","27_VG_Fem_B.mp3",27,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","45_VG_Fem_C.mp3",45,"list_7","bicultural viet-german","deutsch",4,0,"monocultural german",5,0,0,0
"13439595","31_VG_Male_B.mp3",31,"list_7","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13439595","44_VG_Fem_D.mp3",44,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","18_G_Male_B.mp3",18,"list_7","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13439595","28_VG_Fem_A.mp3",28,"list_7","bicultural viet-german","deutsch",4,0,"monocultural german",5,0,0,0
"13439595","56_G_Fem_A.mp3",56,"list_7","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13439595","1_VG_Fem_C.mp3",1,"list_7","bicultural viet-german","deutsch",4,0,"monocultural german",5,0,0,0
