"","subject_number","condition","phase","trialnumber","sound","dur_in_s","pert_direction"
"6642","28","Onset","B",20,"s",0.192968,"stretched"
"6643","28","Onset","B",21,"u",0.112909,"compressed"
"6644","28","Onset","B",21,"s",0.20038,"stretched"
"6645","28","Onset","B",22,"u",0.115,"compressed"
"6646","28","Onset","B",22,"s",0.186784,"stretched"
"6647","28","Onset","B",23,"u",0.110942,"compressed"
"6648","28","Onset","B",23,"s",0.182273,"stretched"
"6649","28","Onset","B",24,"u",0.108926,"compressed"
"6650","28","Onset","B",24,"s",0.187122,"stretched"
"6651","28","Onset","B",25,"u",0.0911850000000001,"compressed"
"6652","28","Onset","B",25,"s",0.181349,"stretched"
"6653","28","Onset","R",26,"u",0.103261,"compressed"
"6654","28","Onset","R",26,"s",0.200928,"stretched"
"6655","28","Onset","R",27,"u",0.095826,"compressed"
"6656","28","Onset","R",27,"s",0.199359,"stretched"
"6657","28","Onset","R",31,"u",0.1035,"compressed"
"6658","28","Onset","R",31,"s",0.1882,"stretched"
"6659","28","Onset","R",32,"u",0.102875,"compressed"
"6660","28","Onset","R",32,"s",0.178887,"stretched"
"6661","28","Onset","R",33,"u",0.104767,"compressed"
"6662","28","Onset","R",33,"s",0.204528,"stretched"
"6663","28","Onset","R",34,"u",0.102623,"compressed"
"6664","28","Onset","R",34,"s",0.234211,"stretched"
"6665","28","Onset","R",35,"u",0.109496,"compressed"
"6666","28","Onset","R",35,"s",0.215484,"stretched"
"6667","28","Onset","R",36,"u",0.106455,"compressed"
"6668","28","Onset","R",36,"s",0.199462,"stretched"
"6669","28","Onset","R",37,"u",0.110263,"compressed"
"6670","28","Onset","R",37,"s",0.202208,"stretched"
"6671","28","Onset","R",38,"u",0.088371,"compressed"
"6672","28","Onset","R",38,"s",0.175752,"stretched"
"6673","28","Onset","R",41,"u",0.10321,"compressed"
"6674","28","Onset","R",41,"s",0.183724,"stretched"
"6675","28","Onset","R",42,"u",0.104897,"compressed"
"6676","28","Onset","R",42,"s",0.226324,"stretched"
"6677","28","Onset","R",43,"u",0.119297,"compressed"
"6678","28","Onset","R",43,"s",0.208854,"stretched"
"6679","28","Onset","R",44,"u",0.0986060000000002,"compressed"
"6680","28","Onset","R",44,"s",0.2042,"stretched"
"6681","28","Onset","R",45,"u",0.124912,"compressed"
"6682","28","Onset","R",45,"s",0.209822,"stretched"
"6683","28","Onset","H",46,"u",0.119266,"compressed"
"6684","28","Onset","H",46,"s",0.214371,"stretched"
"6685","28","Onset","H",47,"u",0.126613,"compressed"
"6686","28","Onset","H",47,"s",0.180655,"stretched"
"6687","28","Onset","H",49,"u",0.107369,"compressed"
"6688","28","Onset","H",49,"s",0.165946,"stretched"
"6689","28","Onset","H",50,"u",0.116475,"compressed"
"6690","28","Onset","H",50,"s",0.193064,"stretched"
"6691","28","Onset","H",51,"u",0.0978970000000001,"compressed"
"6692","28","Onset","H",51,"s",0.184522,"stretched"
"6693","28","Onset","H",52,"u",0.114726,"compressed"
"6694","28","Onset","H",52,"s",0.215195,"stretched"
"6695","28","Onset","H",54,"u",0.106109,"compressed"
"6696","28","Onset","H",54,"s",0.188122,"stretched"
"6697","28","Onset","H",55,"u",0.149134,"compressed"
"6698","28","Onset","H",55,"s",0.178575,"stretched"
"6699","28","Onset","H",56,"u",0.125467,"compressed"
"6700","28","Onset","H",56,"s",0.196086,"stretched"
"6701","28","Onset","H",57,"u",0.127806,"compressed"
"6702","28","Onset","H",57,"s",0.204453,"stretched"
"6703","28","Onset","H",58,"u",0.153483,"compressed"
"6704","28","Onset","H",58,"s",0.183086,"stretched"
"6705","28","Onset","H",59,"u",0.123241,"compressed"
"6706","28","Onset","H",59,"s",0.216859,"stretched"
"6707","28","Onset","H",61,"u",0.116629,"compressed"
"6708","28","Onset","H",61,"s",0.179079,"stretched"
"6709","28","Onset","H",62,"u",0.181621,"compressed"
"6710","28","Onset","H",62,"s",0.179374,"stretched"
"6711","28","Onset","H",63,"u",0.206387,"compressed"
"6712","28","Onset","H",63,"s",0.174868,"stretched"
"6713","28","Onset","H",64,"u",0.105072,"compressed"
"6714","28","Onset","H",64,"s",0.214773,"stretched"
"6715","28","Onset","H",65,"u",0.118729,"compressed"
"6716","28","Onset","H",65,"s",0.182754,"stretched"
"6717","28","Onset","H",66,"u",0.123257,"compressed"
"6718","28","Onset","H",66,"s",0.168064,"stretched"
"6719","28","Onset","H",68,"u",0.124214,"compressed"
"6720","28","Onset","H",68,"s",0.187754,"stretched"
"6721","28","Onset","H",69,"u",0.11882,"compressed"
"6722","28","Onset","H",69,"s",0.172444,"stretched"
"6723","28","Onset","H",70,"u",0.137453,"compressed"
"6724","28","Onset","H",70,"s",0.162946,"stretched"
"6725","28","Onset","H",71,"u",0.11489,"compressed"
"6726","28","Onset","H",71,"s",0.175494,"stretched"
"6727","28","Onset","H",72,"u",0.125391,"compressed"
"6728","28","Onset","H",72,"s",0.186752,"stretched"
"6729","28","Onset","H",73,"u",0.128465,"compressed"
"6730","28","Onset","H",73,"s",0.183379,"stretched"
"6731","28","Onset","H",74,"u",0.131072,"compressed"
"6732","28","Onset","H",74,"s",0.187026,"stretched"
"6733","28","Onset","H",75,"u",0.130551,"compressed"
"6734","28","Onset","H",75,"s",0.182973,"stretched"
"6735","28","Onset","A",76,"u",0.130854,"compressed"
"6736","28","Onset","A",76,"s",0.174246,"stretched"
"6737","28","Onset","A",77,"u",0.141315,"compressed"
"6738","28","Onset","A",77,"s",0.178546,"stretched"
"6739","28","Onset","A",78,"u",0.127703,"compressed"
"6740","28","Onset","A",78,"s",0.18065,"stretched"
"6741","28","Onset","A",79,"u",0.114461,"compressed"
"6742","28","Onset","A",79,"s",0.184565,"stretched"
"6743","28","Onset","A",80,"u",0.112841,"compressed"
"6744","28","Onset","A",80,"s",0.174507,"stretched"
"6745","28","Onset","A",81,"u",0.118382,"compressed"
"6746","28","Onset","A",81,"s",0.1948,"stretched"
"6747","28","Onset","A",82,"u",0.134518,"compressed"
"6748","28","Onset","A",82,"s",0.20169,"stretched"
"6749","28","Onset","A",83,"u",0.129741,"compressed"
"6750","28","Onset","A",83,"s",0.191221,"stretched"
"6751","28","Onset","A",84,"u",0.112632,"compressed"
"6752","28","Onset","A",84,"s",0.197042,"stretched"
"6753","28","Onset","A",85,"u",0.109762,"compressed"
"6754","28","Onset","A",85,"s",0.209058,"stretched"
"6755","28","Onset","A",86,"u",0.0973569999999999,"compressed"
"6756","28","Onset","A",86,"s",0.19239,"stretched"
"6757","28","Onset","A",87,"u",0.120566,"compressed"
"6758","28","Onset","A",87,"s",0.219467,"stretched"
"6759","28","Onset","A",88,"u",0.109242,"compressed"
"6760","28","Onset","A",88,"s",0.220765,"stretched"
"6761","28","Onset","A",89,"u",0.114416,"compressed"
"6762","28","Onset","A",89,"s",0.222714,"stretched"
"6763","28","Onset","A",90,"u",0.101118,"compressed"
"6764","28","Onset","A",90,"s",0.179089,"stretched"
"6765","28","Onset","A",91,"u",0.109314,"compressed"
"6766","28","Onset","A",91,"s",0.196139,"stretched"
"6767","28","Onset","A",92,"u",0.110247,"compressed"
"6768","28","Onset","A",92,"s",0.183107,"stretched"
"6769","28","Onset","A",93,"u",0.0981139999999998,"compressed"
"6770","28","Onset","A",93,"s",0.191734,"stretched"
"6771","28","Onset","A",94,"u",0.099731,"compressed"
"6772","28","Onset","A",94,"s",0.204433,"stretched"
"6773","28","Onset","A",95,"u",0.101359,"compressed"
"6774","28","Onset","A",95,"s",0.186681,"stretched"
"6775","29","Onset","B",6,"u",0.075974,"compressed"
"6776","29","Onset","B",6,"s",0.164305,"stretched"
"6777","29","Onset","B",7,"u",0.062257,"compressed"
"6778","29","Onset","B",7,"s",0.181187,"stretched"
"6779","29","Onset","B",8,"u",0.0833459999999999,"compressed"
"6780","29","Onset","B",8,"s",0.167455,"stretched"
"6781","29","Onset","B",9,"u",0.0778949999999998,"compressed"
"6782","29","Onset","B",9,"s",0.183241,"stretched"
"6783","29","Onset","B",10,"u",0.0961069999999999,"compressed"
"6784","29","Onset","B",10,"s",0.178419,"stretched"
"6785","29","Onset","B",11,"u",0.0618329999999998,"compressed"
"6786","29","Onset","B",11,"s",0.182219,"stretched"
"6787","29","Onset","B",12,"u",0.0879230000000002,"compressed"
"6788","29","Onset","B",12,"s",0.189433,"stretched"
"6789","29","Onset","B",13,"u",0.0812919999999999,"compressed"
"6790","29","Onset","B",13,"s",0.191436,"stretched"
"6791","29","Onset","B",14,"u",0.0825200000000001,"compressed"
"6792","29","Onset","B",14,"s",0.189168,"stretched"
"6793","29","Onset","B",15,"u",0.0747040000000001,"compressed"
"6794","29","Onset","B",15,"s",0.180083,"stretched"
"6795","29","Onset","B",16,"u",0.0759430000000001,"compressed"
"6796","29","Onset","B",16,"s",0.193017,"stretched"
"6797","29","Onset","B",17,"u",0.08877,"compressed"
"6798","29","Onset","B",17,"s",0.175104,"stretched"
"6799","29","Onset","B",18,"u",0.0770930000000001,"compressed"
"6800","29","Onset","B",18,"s",0.199335,"stretched"
"6801","29","Onset","B",19,"u",0.0773539999999999,"compressed"
"6802","29","Onset","B",19,"s",0.200409,"stretched"
"6803","29","Onset","B",20,"u",0.0895860000000002,"compressed"
"6804","29","Onset","B",20,"s",0.167163,"stretched"
"6805","29","Onset","B",21,"u",0.063377,"compressed"
"6806","29","Onset","B",21,"s",0.189778,"stretched"
"6807","29","Onset","B",22,"u",0.0664039999999999,"compressed"
"6808","29","Onset","B",22,"s",0.182887,"stretched"
"6809","29","Onset","B",23,"u",0.0766500000000001,"compressed"
"6810","29","Onset","B",23,"s",0.195212,"stretched"
"6811","29","Onset","B",24,"u",0.0689890000000002,"compressed"
"6812","29","Onset","B",24,"s",0.1799,"stretched"
"6813","29","Onset","B",25,"u",0.073043,"compressed"
"6814","29","Onset","B",25,"s",0.18629,"stretched"
"6815","29","Onset","R",26,"u",0.0694860000000002,"compressed"
"6816","29","Onset","R",26,"s",0.190463,"stretched"
"6817","29","Onset","R",27,"u",0.0606639999999998,"compressed"
"6818","29","Onset","R",27,"s",0.1784,"stretched"
"6819","29","Onset","R",28,"u",0.0654669999999999,"compressed"
"6820","29","Onset","R",28,"s",0.208561,"stretched"
"6821","29","Onset","R",29,"u",0.0839749999999999,"compressed"
"6822","29","Onset","R",29,"s",0.168827,"stretched"
"6823","29","Onset","R",30,"u",0.0736680000000001,"compressed"
"6824","29","Onset","R",30,"s",0.160162,"stretched"
"6825","29","Onset","R",31,"u",0.0801860000000001,"compressed"
"6826","29","Onset","R",31,"s",0.174577,"stretched"
"6827","29","Onset","R",32,"u",0.0628610000000001,"compressed"
"6828","29","Onset","R",32,"s",0.173416,"stretched"
"6829","29","Onset","R",33,"u",0.0860160000000001,"compressed"
"6830","29","Onset","R",33,"s",0.186133,"stretched"
"6831","29","Onset","R",34,"u",0.076452,"compressed"
"6832","29","Onset","R",34,"s",0.199031,"stretched"
"6833","29","Onset","R",35,"u",0.0739290000000001,"compressed"
"6834","29","Onset","R",35,"s",0.183625,"stretched"
"6835","29","Onset","R",37,"u",0.0772189999999999,"compressed"
"6836","29","Onset","R",37,"s",0.174608,"stretched"
"6837","29","Onset","R",38,"u",0.0774810000000001,"compressed"
"6838","29","Onset","R",38,"s",0.176753,"stretched"
"6839","29","Onset","R",39,"u",0.076921,"compressed"
"6840","29","Onset","R",39,"s",0.180041,"stretched"
"6841","29","Onset","R",40,"u",0.0684390000000001,"compressed"
"6842","29","Onset","R",40,"s",0.186221,"stretched"
"6843","29","Onset","R",41,"u",0.085988,"compressed"
"6844","29","Onset","R",41,"s",0.180985,"stretched"
"6845","29","Onset","R",42,"u",0.0905670000000001,"compressed"
"6846","29","Onset","R",42,"s",0.166585,"stretched"
"6847","29","Onset","R",43,"u",0.0770679999999999,"compressed"
"6848","29","Onset","R",43,"s",0.170866,"stretched"
"6849","29","Onset","R",44,"u",0.073,"compressed"
"6850","29","Onset","R",44,"s",0.168,"stretched"
"6851","29","Onset","R",45,"u",0.078435,"compressed"
"6852","29","Onset","R",45,"s",0.169577,"stretched"
"6853","29","Onset","H",46,"u",0.0845,"compressed"
"6854","29","Onset","H",46,"s",0.162326,"stretched"
"6855","29","Onset","H",47,"u",0.0903039999999999,"compressed"
"6856","29","Onset","H",47,"s",0.181831,"stretched"
"6857","29","Onset","H",48,"u",0.076255,"compressed"
"6858","29","Onset","H",48,"s",0.183633,"stretched"
"6859","29","Onset","H",49,"u",0.083521,"compressed"
"6860","29","Onset","H",49,"s",0.171294,"stretched"
"6861","29","Onset","H",50,"u",0.0972660000000001,"compressed"
"6862","29","Onset","H",50,"s",0.183843,"stretched"
"6863","29","Onset","H",51,"u",0.0980730000000001,"compressed"
"6864","29","Onset","H",51,"s",0.173098,"stretched"
"6865","29","Onset","H",52,"u",0.0690550000000001,"compressed"
"6866","29","Onset","H",52,"s",0.164688,"stretched"
"6867","29","Onset","H",53,"u",0.101006,"compressed"
"6868","29","Onset","H",53,"s",0.179914,"stretched"
"6869","29","Onset","H",54,"u",0.1083,"compressed"
"6870","29","Onset","H",54,"s",0.1704,"stretched"
"6871","29","Onset","H",55,"u",0.0944910000000001,"compressed"
"6872","29","Onset","H",55,"s",0.149083,"stretched"
"6873","29","Onset","H",56,"u",0.094749,"compressed"
"6874","29","Onset","H",56,"s",0.181694,"stretched"
"6875","29","Onset","H",57,"u",0.0793380000000001,"compressed"
"6876","29","Onset","H",57,"s",0.186241,"stretched"
"6877","29","Onset","H",58,"u",0.10446,"compressed"
"6878","29","Onset","H",58,"s",0.148609,"stretched"
"6879","29","Onset","H",59,"u",0.104519,"compressed"
"6880","29","Onset","H",59,"s",0.156723,"stretched"
"6881","29","Onset","H",60,"u",0.09581,"compressed"
"6882","29","Onset","H",60,"s",0.162893,"stretched"
"6883","29","Onset","H",61,"u",0.0935219999999999,"compressed"
"6884","29","Onset","H",61,"s",0.184544,"stretched"
"6885","29","Onset","H",62,"u",0.0848389999999999,"compressed"
"6886","29","Onset","H",62,"s",0.19568,"stretched"
"6887","29","Onset","H",63,"u",0.088001,"compressed"
"6888","29","Onset","H",63,"s",0.211043,"stretched"
"6889","29","Onset","H",64,"u",0.0921700000000001,"compressed"
"6890","29","Onset","H",64,"s",0.200138,"stretched"
"6891","29","Onset","H",65,"u",0.0883510000000001,"compressed"
"6892","29","Onset","H",65,"s",0.19341,"stretched"
"6893","29","Onset","H",66,"u",0.109307,"compressed"
"6894","29","Onset","H",66,"s",0.176595,"stretched"
"6895","29","Onset","H",67,"u",0.0937510000000001,"compressed"
"6896","29","Onset","H",67,"s",0.176853,"stretched"
"6897","29","Onset","H",68,"u",0.097899,"compressed"
"6898","29","Onset","H",68,"s",0.190745,"stretched"
"6899","29","Onset","H",70,"u",0.08978,"compressed"
"6900","29","Onset","H",70,"s",0.189843,"stretched"
"6901","29","Onset","H",71,"u",0.100721,"compressed"
"6902","29","Onset","H",71,"s",0.189515,"stretched"
"6903","29","Onset","H",72,"u",0.0920519999999998,"compressed"
"6904","29","Onset","H",72,"s",0.201144,"stretched"
"6905","29","Onset","H",73,"u",0.0777400000000001,"compressed"
"6906","29","Onset","H",73,"s",0.195942,"stretched"
"6907","29","Onset","H",74,"u",0.105675,"compressed"
"6908","29","Onset","H",74,"s",0.196764,"stretched"
"6909","29","Onset","H",75,"u",0.101886,"compressed"
"6910","29","Onset","H",75,"s",0.190293,"stretched"
"6911","29","Onset","A",76,"u",0.0944339999999999,"compressed"
"6912","29","Onset","A",76,"s",0.179917,"stretched"
"6913","29","Onset","A",77,"u",0.109266,"compressed"
"6914","29","Onset","A",77,"s",0.208275,"stretched"
"6915","29","Onset","A",78,"u",0.0964739999999999,"compressed"
"6916","29","Onset","A",78,"s",0.18499,"stretched"
"6917","29","Onset","A",79,"u",0.0930930000000001,"compressed"
"6918","29","Onset","A",79,"s",0.203082,"stretched"
"6919","29","Onset","A",80,"u",0.0786070000000001,"compressed"
"6920","29","Onset","A",80,"s",0.19353,"stretched"
"6921","29","Onset","A",81,"u",0.074608,"compressed"
"6922","29","Onset","A",81,"s",0.208712,"stretched"
"6923","29","Onset","A",82,"u",0.0918400000000001,"compressed"
"6924","29","Onset","A",82,"s",0.198375,"stretched"
"6925","29","Onset","A",83,"u",0.0991399999999998,"compressed"
"6926","29","Onset","A",83,"s",0.216311,"stretched"
"6927","29","Onset","A",84,"u",0.0684,"compressed"
"6928","29","Onset","A",84,"s",0.1943,"stretched"
"6929","29","Onset","A",85,"u",0.0863289999999999,"compressed"
"6930","29","Onset","A",85,"s",0.190022,"stretched"
"6931","29","Onset","A",86,"u",0.0998649999999999,"compressed"
"6932","29","Onset","A",86,"s",0.180963,"stretched"
"6933","29","Onset","A",87,"u",0.0881000000000001,"compressed"
"6934","29","Onset","A",87,"s",0.1882,"stretched"
"6935","29","Onset","A",88,"u",0.0996679999999999,"compressed"
"6936","29","Onset","A",88,"s",0.180302,"stretched"
"6937","29","Onset","A",89,"u",0.098395,"compressed"
"6938","29","Onset","A",89,"s",0.205483,"stretched"
"6939","29","Onset","A",90,"u",0.098074,"compressed"
"6940","29","Onset","A",90,"s",0.186126,"stretched"
"6941","29","Onset","A",91,"u",0.0803419999999999,"compressed"
"6942","29","Onset","A",91,"s",0.206058,"stretched"
"6943","29","Onset","A",92,"u",0.0875190000000001,"compressed"
"6944","29","Onset","A",92,"s",0.221495,"stretched"
"6945","29","Onset","A",93,"u",0.0822489999999998,"compressed"
"6946","29","Onset","A",93,"s",0.206945,"stretched"
"6947","29","Onset","A",94,"u",0.069445,"compressed"
"6948","29","Onset","A",94,"s",0.192543,"stretched"
"6949","29","Onset","A",95,"u",0.096285,"compressed"
"6950","29","Onset","A",95,"s",0.193701,"stretched"
"6951","31","Onset","B",6,"u",0.0745370000000001,"compressed"
"6952","31","Onset","B",6,"s",0.229651,"stretched"
"6953","31","Onset","B",7,"u",0.0916129999999999,"compressed"
"6954","31","Onset","B",7,"s",0.2364,"stretched"
"6955","31","Onset","B",8,"u",0.088179,"compressed"
"6956","31","Onset","B",8,"s",0.228797,"stretched"
"6957","31","Onset","B",9,"u",0.07759,"compressed"
"6958","31","Onset","B",9,"s",0.265294,"stretched"
"6959","31","Onset","B",10,"u",0.0779669999999999,"compressed"
"6960","31","Onset","B",10,"s",0.236077,"stretched"
"6961","31","Onset","B",11,"u",0.091799,"compressed"
"6962","31","Onset","B",11,"s",0.22487,"stretched"
"6963","31","Onset","B",12,"u",0.087375,"compressed"
"6964","31","Onset","B",12,"s",0.210634,"stretched"
"6965","31","Onset","B",13,"u",0.101492,"compressed"
"6966","31","Onset","B",13,"s",0.245716,"stretched"
"6967","31","Onset","B",14,"u",0.1064,"compressed"
"6968","31","Onset","B",14,"s",0.204709,"stretched"
"6969","31","Onset","B",15,"u",0.0908,"compressed"
"6970","31","Onset","B",15,"s",0.237376,"stretched"
"6971","31","Onset","B",16,"u",0.101952,"compressed"
"6972","31","Onset","B",16,"s",0.230122,"stretched"
"6973","31","Onset","B",17,"u",0.102767,"compressed"
"6974","31","Onset","B",17,"s",0.221103,"stretched"
"6975","31","Onset","B",18,"u",0.1068,"compressed"
"6976","31","Onset","B",18,"s",0.262202,"stretched"
"6977","31","Onset","B",19,"u",0.101553,"compressed"
"6978","31","Onset","B",19,"s",0.2284,"stretched"
"6979","31","Onset","B",20,"u",0.119527,"compressed"
"6980","31","Onset","B",20,"s",0.23815,"stretched"
"6981","31","Onset","B",21,"u",0.0835319999999999,"compressed"
"6982","31","Onset","B",21,"s",0.235868,"stretched"
"6983","31","Onset","B",22,"u",0.105715,"compressed"
"6984","31","Onset","B",22,"s",0.25725,"stretched"
"6985","31","Onset","B",23,"u",0.0989,"compressed"
"6986","31","Onset","B",23,"s",0.240763,"stretched"
"6987","31","Onset","B",24,"u",0.0991139999999999,"compressed"
"6988","31","Onset","B",24,"s",0.237479,"stretched"
"6989","31","Onset","B",25,"u",0.100439,"compressed"
"6990","31","Onset","B",25,"s",0.230108,"stretched"
"6991","31","Onset","R",26,"u",0.111145,"compressed"
"6992","31","Onset","R",26,"s",0.2205,"stretched"
"6993","31","Onset","R",27,"u",0.102382,"compressed"
"6994","31","Onset","R",27,"s",0.233018,"stretched"
"6995","31","Onset","R",28,"u",0.0932760000000001,"compressed"
"6996","31","Onset","R",28,"s",0.230027,"stretched"
"6997","31","Onset","R",29,"u",0.0989,"compressed"
"6998","31","Onset","R",29,"s",0.239569,"stretched"
"6999","31","Onset","R",30,"u",0.0974900000000001,"compressed"
"7000","31","Onset","R",30,"s",0.244859,"stretched"
"7001","31","Onset","R",31,"u",0.106053,"compressed"
"7002","31","Onset","R",31,"s",0.223008,"stretched"
"7003","31","Onset","R",32,"u",0.114216,"compressed"
"7004","31","Onset","R",32,"s",0.217524,"stretched"
"7005","31","Onset","R",33,"u",0.109834,"compressed"
"7006","31","Onset","R",33,"s",0.259486,"stretched"
"7007","31","Onset","R",34,"u",0.0989,"compressed"
"7008","31","Onset","R",34,"s",0.231212,"stretched"
"7009","31","Onset","R",35,"u",0.0842069999999999,"compressed"
"7010","31","Onset","R",35,"s",0.2525,"stretched"
"7011","31","Onset","R",36,"u",0.08704,"compressed"
"7012","31","Onset","R",36,"s",0.228512,"stretched"
"7013","31","Onset","R",37,"u",0.0909,"compressed"
"7014","31","Onset","R",37,"s",0.2218,"stretched"
"7015","31","Onset","R",38,"u",0.108946,"compressed"
"7016","31","Onset","R",38,"s",0.2538,"stretched"
"7017","31","Onset","R",39,"u",0.0989000000000002,"compressed"
"7018","31","Onset","R",39,"s",0.2205,"stretched"
"7019","31","Onset","R",40,"u",0.1068,"compressed"
"7020","31","Onset","R",40,"s",0.2365,"stretched"
"7021","31","Onset","R",41,"u",0.120948,"compressed"
"7022","31","Onset","R",41,"s",0.247353,"stretched"
"7023","31","Onset","R",42,"u",0.109541,"compressed"
"7024","31","Onset","R",42,"s",0.268693,"stretched"
"7025","31","Onset","R",43,"u",0.124599,"compressed"
"7026","31","Onset","R",43,"s",0.283321,"stretched"
"7027","31","Onset","R",44,"u",0.128004,"compressed"
"7028","31","Onset","R",44,"s",0.282593,"stretched"
"7029","31","Onset","R",45,"u",0.1149,"compressed"
"7030","31","Onset","R",45,"s",0.2445,"stretched"
"7031","31","Onset","H",46,"u",0.115441,"compressed"
"7032","31","Onset","H",46,"s",0.2765,"stretched"
"7033","31","Onset","H",47,"u",0.0994630000000001,"compressed"
"7034","31","Onset","H",47,"s",0.267898,"stretched"
"7035","31","Onset","H",48,"u",0.101698,"compressed"
"7036","31","Onset","H",48,"s",0.249602,"stretched"
"7037","31","Onset","H",50,"u",0.104236,"compressed"
"7038","31","Onset","H",50,"s",0.257238,"stretched"
"7039","31","Onset","H",51,"u",0.09632,"compressed"
"7040","31","Onset","H",51,"s",0.24088,"stretched"
"7041","31","Onset","H",52,"u",0.1069,"compressed"
"7042","31","Onset","H",52,"s",0.258255,"stretched"
"7043","31","Onset","H",53,"u",0.10275,"compressed"
"7044","31","Onset","H",53,"s",0.28055,"stretched"
"7045","31","Onset","H",54,"u",0.109061,"compressed"
"7046","31","Onset","H",54,"s",0.254715,"stretched"
"7047","31","Onset","H",55,"u",0.108877,"compressed"
"7048","31","Onset","H",55,"s",0.258908,"stretched"
"7049","31","Onset","H",56,"u",0.112766,"compressed"
"7050","31","Onset","H",56,"s",0.284552,"stretched"
"7051","31","Onset","H",57,"u",0.127247,"compressed"
"7052","31","Onset","H",57,"s",0.225093,"stretched"
"7053","31","Onset","H",58,"u",0.109082,"compressed"
"7054","31","Onset","H",58,"s",0.2685,"stretched"
"7055","31","Onset","H",59,"u",0.1149,"compressed"
"7056","31","Onset","H",59,"s",0.2764,"stretched"
"7057","31","Onset","H",60,"u",0.108409,"compressed"
"7058","31","Onset","H",60,"s",0.242991,"stretched"
"7059","31","Onset","H",61,"u",0.0988,"compressed"
"7060","31","Onset","H",61,"s",0.2685,"stretched"
"7061","31","Onset","H",62,"u",0.11158,"compressed"
"7062","31","Onset","H",62,"s",0.26372,"stretched"
"7063","31","Onset","H",63,"u",0.0988999999999998,"compressed"
"7064","31","Onset","H",63,"s",0.2445,"stretched"
"7065","31","Onset","H",64,"u",0.1149,"compressed"
"7066","31","Onset","H",64,"s",0.268519,"stretched"
"7067","31","Onset","H",65,"u",0.114304,"compressed"
"7068","31","Onset","H",65,"s",0.266038,"stretched"
"7069","31","Onset","H",66,"u",0.107588,"compressed"
"7070","31","Onset","H",66,"s",0.285078,"stretched"
"7071","31","Onset","H",67,"u",0.1229,"compressed"
"7072","31","Onset","H",67,"s",0.2365,"stretched"
"7073","31","Onset","H",68,"u",0.113682,"compressed"
"7074","31","Onset","H",68,"s",0.25422,"stretched"
"7075","31","Onset","H",69,"u",0.118404,"compressed"
"7076","31","Onset","H",69,"s",0.248847,"stretched"
"7077","31","Onset","H",70,"u",0.1148,"compressed"
"7078","31","Onset","H",70,"s",0.281174,"stretched"
"7079","31","Onset","H",71,"u",0.1229,"compressed"
"7080","31","Onset","H",71,"s",0.249107,"stretched"
"7081","31","Onset","H",72,"u",0.0989,"compressed"
"7082","31","Onset","H",72,"s",0.272015,"stretched"
"7083","31","Onset","H",73,"u",0.121232,"compressed"
"7084","31","Onset","H",73,"s",0.24834,"stretched"
"7085","31","Onset","H",74,"u",0.130438,"compressed"
"7086","31","Onset","H",74,"s",0.261098,"stretched"
"7087","31","Onset","H",75,"u",0.1149,"compressed"
"7088","31","Onset","H",75,"s",0.239752,"stretched"
"7089","31","Onset","A",76,"u",0.10406,"compressed"
"7090","31","Onset","A",76,"s",0.275948,"stretched"
"7091","31","Onset","A",77,"u",0.106939,"compressed"
"7092","31","Onset","A",77,"s",0.271567,"stretched"
"7093","31","Onset","A",78,"u",0.1069,"compressed"
"7094","31","Onset","A",78,"s",0.26305,"stretched"
"7095","31","Onset","A",79,"u",0.0897890000000001,"compressed"
"7096","31","Onset","A",79,"s",0.24524,"stretched"
"7097","31","Onset","A",80,"u",0.1068,"compressed"
"7098","31","Onset","A",80,"s",0.27535,"stretched"
"7099","31","Onset","A",81,"u",0.1069,"compressed"
"7100","31","Onset","A",81,"s",0.2444,"stretched"
"7101","31","Onset","A",82,"u",0.103109,"compressed"
"7102","31","Onset","A",82,"s",0.267391,"stretched"
"7103","31","Onset","A",83,"u",0.129015,"compressed"
"7104","31","Onset","A",83,"s",0.21776,"stretched"
"7105","31","Onset","A",84,"u",0.11271,"compressed"
"7106","31","Onset","A",84,"s",0.253134,"stretched"
"7107","31","Onset","A",85,"u",0.0884,"compressed"
"7108","31","Onset","A",85,"s",0.2316,"stretched"
"7109","31","Onset","A",86,"u",0.115578,"compressed"
"7110","31","Onset","A",86,"s",0.228061,"stretched"
"7111","31","Onset","A",87,"u",0.119454,"compressed"
"7112","31","Onset","A",87,"s",0.237091,"stretched"
"7113","31","Onset","A",88,"u",0.106974,"compressed"
"7114","31","Onset","A",88,"s",0.249326,"stretched"
"7115","31","Onset","A",89,"u",0.0989,"compressed"
"7116","31","Onset","A",89,"s",0.259592,"stretched"
"7117","31","Onset","A",90,"u",0.1148,"compressed"
"7118","31","Onset","A",90,"s",0.254635,"stretched"
"7119","31","Onset","A",91,"u",0.1069,"compressed"
"7120","31","Onset","A",91,"s",0.2395,"stretched"
"7121","31","Onset","A",92,"u",0.1068,"compressed"
"7122","31","Onset","A",92,"s",0.233646,"stretched"
"7123","31","Onset","A",93,"u",0.109906,"compressed"
"7124","31","Onset","A",93,"s",0.245012,"stretched"
"7125","31","Onset","A",94,"u",0.0988,"compressed"
"7126","31","Onset","A",94,"s",0.2525,"stretched"
"7127","31","Onset","A",95,"u",0.0823729999999998,"compressed"
"7128","31","Onset","A",95,"s",0.25831,"stretched"
"7129","50","Onset","B",6,"u",0.0525180000000001,"compressed"
