"subject","condition","item_n","language","value","EEG.Sabia","EEG.Jannis","OQPT_Score","ELT_Score","WM_Score","VF_Score","Year.of.Birth","Gender","Highest.Reached.Educational.Level","Student.Status..No..BA.MA.PhD.","proficiency_centered"
52,"ungrammatical",138,"EN",20.6849160033167,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",143,"EN",6.52475099502488,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",145,"EN",1.69349245439469,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",147,"EN",21.7321674129353,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",148,"EN",7.87125024875622,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",151,"EN",19.212039800995,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",154,"EN",-2.89786011608624,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",155,"EN",9.71882280265341,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",156,"EN",18.101254145937,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",159,"EN",25.2125505804312,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",160,"EN",-7.56944087893864,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",162,"EN",5.17351550580431,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",165,"EN",29.4456932835821,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",169,"EN",47.8131140961857,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
52,"ungrammatical",171,"EN",16.7344493366501,"y","y",43,61,0.969575401567207,-1.72955141960579,1993,"f","Apprenticeship","No",-1.25360015710127
53,"grammatical",1,"DE",3.59260854063018,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",2,"DE",9.12451824212271,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",7,"DE",-10.9329242951907,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",8,"DE",0.546915754560531,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",9,"DE",-6.14546484245439,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",10,"DE",-5.63196542288557,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",11,"DE",-3.25433449419569,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",13,"DE",0.909228772802654,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",16,"DE",0.570813266998342,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",18,"DE",10.4510355721393,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",19,"DE",-4.85827330016584,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",21,"DE",-1.0888407960199,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",22,"DE",1.41786509121061,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",23,"DE",-0.0662368988391382,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",25,"DE",-4.96273349917081,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",30,"DE",-7.5949123548922,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",33,"DE",-5.0648307628524,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",34,"DE",0.837968407960198,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",36,"DE",-0.376821641791045,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",37,"DE",6.44057247097844,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",38,"DE",0.531940381426203,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",41,"DE",-4.86349137645108,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",43,"DE",6.08113383084577,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",45,"DE",11.0695495854063,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",51,"DE",-7.58897189054727,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",52,"DE",-1.04551119402985,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",53,"DE",4.11472943615257,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",54,"DE",0.156250829187397,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",56,"DE",1.42529344941957,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",59,"DE",-0.453038391376452,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",60,"DE",-2.81296426202322,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",61,"DE",-0.139607296849088,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",69,"DE",1.13487927031509,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",70,"DE",-0.163251575456053,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",71,"DE",1.37824179104477,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",72,"DE",4.47857106135987,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",108,"EN",-2.85931202321725,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",110,"EN",0.388662023217245,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",111,"EN",7.02046169154229,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",113,"EN",12.187012106136,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",114,"EN",-8.38745597014925,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",115,"EN",4.79145887230514,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",116,"EN",4.40326019900497,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",117,"EN",-8.06889825870647,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",118,"EN",0.639498258706467,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",123,"EN",-12.7655305970149,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",127,"EN",9.93802031509121,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",129,"EN",4.34807039800995,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",131,"EN",-0.320343946932008,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",132,"EN",4.67765232172471,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",133,"EN",5.02167744610282,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",135,"EN",-0.432339469320067,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",136,"EN",-8.90570016583749,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",139,"EN",-5.85623847429519,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",140,"EN",-4.8103495854063,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",141,"EN",8.42712852404643,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",142,"EN",-2.95990207296849,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",144,"EN",3.14429129353234,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",149,"EN",-6.83509626865672,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",150,"EN",2.14212470978441,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",152,"EN",3.93921973466003,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",153,"EN",-5.07207918739635,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",157,"EN",8.54136898839137,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",158,"EN",3.96722529021559,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",161,"EN",3.64327711442786,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",163,"EN",7.11104635157545,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",164,"EN",4.02894369817579,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",166,"EN",9.84097669983416,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",167,"EN",8.52283772802654,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",168,"EN",-9.86759104477612,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",170,"EN",-3.47213416252073,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"grammatical",172,"EN",4.80037039800995,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",3,"DE",2.95196434494196,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",4,"DE",0.44287960199005,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",5,"DE",8.09680273631841,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",6,"DE",2.13473847429519,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",12,"DE",10.6417523217247,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",14,"DE",0.903885737976783,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",15,"DE",12.9773805970149,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",17,"DE",8.56908466003317,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",20,"DE",2.2932092039801,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",24,"DE",0.162129684908789,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",26,"DE",9.62779112769484,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",27,"DE",4.76619535655058,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",28,"DE",3.13955729684908,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",29,"DE",11.791895854063,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",31,"DE",-6.15886766169154,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",32,"DE",-5.44632504145937,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",35,"DE",8.87514378109453,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",39,"DE",8.90975547263681,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",40,"DE",0.841094693200663,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",42,"DE",4.43165945273632,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",44,"DE",-2.22089610281924,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",46,"DE",5.1562832504146,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",47,"DE",7.26180273631841,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",48,"DE",8.81153466003317,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",49,"DE",10.8871247097844,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",50,"DE",9.67765928689884,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",55,"DE",-2.05028747927032,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",57,"DE",9.04268789386401,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",58,"DE",1.21430754560531,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",62,"DE",2.36904626865672,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",63,"DE",1.00124137645108,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",64,"DE",7.08756674958541,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",65,"DE",6.27315223880597,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",66,"DE",4.53722338308458,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",67,"DE",2.36473175787728,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",68,"DE",3.83376127694859,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",101,"EN",6.65799693200663,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",102,"EN",11.3178234660033,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",103,"EN",9.26271135986731,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",104,"EN",10.3053964344942,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",105,"EN",4.68296641791045,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",106,"EN",5.24915514096186,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",107,"EN",-2.2829943615257,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",109,"EN",-0.868277529021558,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",112,"EN",4.43593706467662,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",119,"EN",2.82826890547264,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",120,"EN",1.37539660033168,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",121,"EN",0.556280845771144,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",122,"EN",3.99350804311774,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",124,"EN",3.25530895522388,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",125,"EN",8.1583943615257,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",126,"EN",3.63847744610282,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",128,"EN",4.91334908789386,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",130,"EN",16.7429811774461,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",134,"EN",16.2735562189055,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",137,"EN",-4.8931531509121,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",138,"EN",-4.53456583747927,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",143,"EN",6.58397968490879,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",145,"EN",-1.02086832504146,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",146,"EN",2.04523026533997,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",147,"EN",-11.374201907131,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",148,"EN",6.61439800995025,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",151,"EN",-1.73745646766169,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",154,"EN",-4.72143747927031,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",155,"EN",10.102239800995,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",156,"EN",3.49634709784411,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",159,"EN",12.0581731343283,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",160,"EN",5.94125149253732,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",162,"EN",-1.16307819237148,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",165,"EN",7.82816857379768,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",169,"EN",8.09040663349916,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
53,"ungrammatical",171,"EN",2.39944892205639,"y","y",40,62,0.278562530813098,-1.62304441764883,1988,"m","BA/MA/Dr","MA",-1.8079116081756
54,"grammatical",1,"DE",1.98491907131012,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",2,"DE",-12.8035276119403,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",7,"DE",11.0527627694859,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",8,"DE",3.0774372305141,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",9,"DE",3.90700663349918,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",10,"DE",-6.79955928689885,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",11,"DE",-9.76992222222221,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",13,"DE",4.04033001658376,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",16,"DE",-13.5787894693201,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",19,"DE",8.89353673300166,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",21,"DE",7.41077338308458,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",22,"DE",13.2952039800995,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",23,"DE",-2.08163938640133,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",25,"DE",10.876136318408,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",30,"DE",-1.14797877280265,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",33,"DE",-1.28843109452736,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",34,"DE",-8.97151111111111,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",36,"DE",-8.71438648424544,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",37,"DE",7.18629908789386,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",38,"DE",0.785177777777776,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",41,"DE",-7.239928026534,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
54,"grammatical",45,"DE",-15.3622828358209,"y","y",41,56,0.969575401567207,-0.0254393882945763,2002,"f","Abitur","BA",-1.62314112448416
